t,phi,omega,mu
7.429999999999886, 44.64000000000018, 6.0, -1.3877787807814457e-17
7.439999999999886, 44.70000000000018, 6.0, -1.3877787807814457e-17
7.449999999999886, 44.76000000000018, 6.0, -1.3877787807814457e-17
7.459999999999885, 44.820000000000185, 6.0, -1.3877787807814457e-17
7.469999999999885, 44.88000000000019, 6.0, -1.3877787807814457e-17
7.479999999999885, 44.94000000000019, 6.0, -1.3877787807814457e-17
7.489999999999885, 45.00000000000019, 6.0, -1.3877787807814457e-17
7.4999999999998845, 45.060000000000194, 6.0, -1.3877787807814457e-17
7.509999999999884, 45.120000000000196, 6.0, -1.3877787807814457e-17
7.519999999999884, 45.1800000000002, 6.0, -1.3877787807814457e-17
7.529999999999884, 45.2400000000002, 6.0, -1.3877787807814457e-17
7.539999999999884, 45.3000000000002, 6.0, -1.3877787807814457e-17
7.5499999999998835, 45.360000000000205, 6.0, -1.3877787807814457e-17
7.559999999999883, 45.42000000000021, 6.0, -1.3877787807814457e-17
7.569999999999883, 45.48000000000021, 6.0, -1.3877787807814457e-17
7.579999999999883, 45.54000000000021, 6.0, -1.3877787807814457e-17
7.589999999999883, 45.600000000000215, 6.0, -1.3877787807814457e-17
7.599999999999882, 45.66000000000022, 6.0, -1.3877787807814457e-17
7.609999999999882, 45.72000000000022, 6.0, -1.3877787807814457e-17
7.619999999999882, 45.78000000000022, 6.0, -1.3877787807814457e-17
7.629999999999882, 45.840000000000224, 6.0, -1.3877787807814457e-17
7.6399999999998816, 45.900000000000226, 6.0, -1.3877787807814457e-17
7.649999999999881, 45.96000000000023, 6.0, -1.3877787807814457e-17
7.659999999999881, 46.02000000000023, 6.0, -1.3877787807814457e-17
7.669999999999881, 46.08000000000023, 6.0, -1.3877787807814457e-17
7.679999999999881, 46.140000000000235, 6.0, -1.3877787807814457e-17
7.6899999999998805, 46.20000000000024, 6.0, -1.3877787807814457e-17
7.69999999999988, 46.26000000000024, 6.0, -1.3877787807814457e-17
7.70999999999988, 46.32000000000024, 6.0, -1.3877787807814457e-17
7.71999999999988, 46.380000000000244, 6.0, -1.3877787807814457e-17
7.72999999999988, 46.440000000000246, 6.0, -1.3877787807814457e-17
7.739999999999879, 46.50000000000025, 6.0, -1.3877787807814457e-17
7.749999999999879, 46.56000000000025, 6.0, -1.3877787807814457e-17
7.759999999999879, 46.62000000000025, 6.0, -1.3877787807814457e-17
7.769999999999879, 46.680000000000256, 6.0, -1.3877787807814457e-17
7.779999999999879, 46.74000000000026, 6.0, -1.3877787807814457e-17
7.789999999999878, 46.80000000000026, 6.0, -1.3877787807814457e-17
7.799999999999878, 46.86000000000026, 6.0, -1.3877787807814457e-17
7.809999999999878, 46.920000000000265, 6.0, -1.3877787807814457e-17
7.819999999999878, 46.98000000000027, 6.0, -1.3877787807814457e-17
7.8299999999998775, 47.04000000000027, 6.0, -1.3877787807814457e-17
7.839999999999877, 47.10000000000027, 6.0, -1.3877787807814457e-17
7.849999999999877, 47.160000000000274, 6.0, -1.3877787807814457e-17
7.859999999999877, 47.220000000000276, 6.0, -1.3877787807814457e-17
7.869999999999877, 47.28000000000028, 6.0, -1.3877787807814457e-17
7.879999999999876, 47.34000000000028, 6.0, -1.3877787807814457e-17
7.889999999999876, 47.40000000000028, 6.0, -1.3877787807814457e-17
7.899999999999876, 47.460000000000285, 6.0, -1.3877787807814457e-17
7.909999999999876, 47.52000000000029, 6.0, -1.3877787807814457e-17
7.919999999999876, 47.58000000000029, 6.0, -1.3877787807814457e-17
7.929999999999875, 47.64000000000029, 6.0, -1.3877787807814457e-17
7.939999999999875, 47.700000000000294, 6.0, -1.3877787807814457e-17
7.949999999999875, 47.760000000000296, 6.0, -1.3877787807814457e-17
7.959999999999875, 47.8200000000003, 6.0, -1.3877787807814457e-17
7.9699999999998745, 47.8800000000003, 6.0, -1.3877787807814457e-17
7.979999999999874, 47.9400000000003, 6.0, -1.3877787807814457e-17
7.989999999999874, 48.000000000000306, 6.0, -1.3877787807814457e-17
7.999999999999874, 48.06000000000031, 6.0, -1.3877787807814457e-17
8.009999999999874, 48.12000000000031, 6.0, -1.3877787807814457e-17
8.019999999999873, 48.18000000000031, 6.0, -1.3877787807814457e-17
8.029999999999873, 48.240000000000315, 6.0, -1.3877787807814457e-17
8.039999999999873, 48.30000000000032, 6.0, -1.3877787807814457e-17
8.049999999999873, 48.36000000000032, 6.0, -1.3877787807814457e-17
8.059999999999873, 48.42000000000032, 6.0, -1.3877787807814457e-17
8.069999999999872, 48.480000000000324, 6.0, -1.3877787807814457e-17
8.079999999999872, 48.540000000000326, 6.0, -1.3877787807814457e-17
8.089999999999872, 48.60000000000033, 6.0, -1.3877787807814457e-17
8.099999999999872, 48.66000000000033, 6.0, -1.3877787807814457e-17
8.109999999999872, 48.72000000000033, 6.0, -1.3877787807814457e-17
8.119999999999871, 48.780000000000335, 6.0, -1.3877787807814457e-17
8.129999999999871, 48.84000000000034, 6.0, -1.3877787807814457e-17
8.139999999999871, 48.90000000000034, 6.0, -1.3877787807814457e-17
8.14999999999987, 48.96000000000034, 6.0, -1.3877787807814457e-17
8.15999999999987, 49.020000000000344, 6.0, -1.3877787807814457e-17
8.16999999999987, 49.08000000000035, 6.0, -1.3877787807814457e-17
8.17999999999987, 49.14000000000035, 6.0, -1.3877787807814457e-17
8.18999999999987, 49.20000000000035, 6.0, -1.3877787807814457e-17
8.19999999999987, 49.26000000000035, 6.0, -1.3877787807814457e-17
8.20999999999987, 49.320000000000356, 6.0, -1.3877787807814457e-17
8.21999999999987, 49.38000000000036, 6.0, -1.3877787807814457e-17
8.229999999999869, 49.44000000000036, 6.0, -1.3877787807814457e-17
8.239999999999869, 49.50000000000036, 6.0, -1.3877787807814457e-17
8.249999999999869, 49.560000000000365, 6.0, -1.3877787807814457e-17
8.259999999999868, 49.62000000000037, 6.0, -1.3877787807814457e-17
8.269999999999868, 49.68000000000037, 6.0, -1.3877787807814457e-17
8.279999999999868, 49.74000000000037, 6.0, -1.3877787807814457e-17
8.289999999999868, 49.800000000000374, 6.0, -1.3877787807814457e-17
8.299999999999867, 49.860000000000376, 6.0, -1.3877787807814457e-17
8.309999999999867, 49.92000000000038, 6.0, -1.3877787807814457e-17
8.319999999999867, 49.98000000000038, 6.0, -1.3877787807814457e-17
8.329999999999867, 50.04000000000038, 6.0, -1.3877787807814457e-17
8.339999999999867, 50.100000000000385, 6.0, -1.3877787807814457e-17
8.349999999999866, 50.16000000000039, 6.0, -1.3877787807814457e-17
8.359999999999866, 50.22000000000039, 6.0, -1.3877787807814457e-17
8.369999999999866, 50.28000000000039, 6.0, -1.3877787807814457e-17
8.379999999999866, 50.340000000000394, 6.0, -1.3877787807814457e-17
8.389999999999866, 50.4000000000004, 6.0, -1.3877787807814457e-17
8.399999999999865, 50.4600000000004, 6.0, -1.3877787807814457e-17
8.409999999999865, 50.5200000000004, 6.0, -1.3877787807814457e-17
8.419999999999865, 50.5800000000004, 6.0, -1.3877787807814457e-17
8.429999999999865, 50.640000000000406, 6.0, -1.3877787807814457e-17
8.439999999999864, 50.70000000000041, 6.0, -1.3877787807814457e-17
8.449999999999864, 50.76000000000041, 6.0, -1.3877787807814457e-17
8.459999999999864, 50.82000000000041, 6.0, -1.3877787807814457e-17
8.469999999999864, 50.880000000000415, 6.0, -1.3877787807814457e-17
8.479999999999864, 50.94000000000042, 6.0, -1.3877787807814457e-17
8.489999999999863, 51.00000000000042, 6.0, -1.3877787807814457e-17
8.499999999999863, 51.06000000000042, 6.0, -1.3877787807814457e-17
8.509999999999863, 51.120000000000424, 6.0, -1.3877787807814457e-17
8.519999999999863, 51.180000000000426, 6.0, -1.3877787807814457e-17
8.529999999999863, 51.24000000000043, 6.0, -1.3877787807814457e-17
8.539999999999862, 51.30000000000043, 6.0, -1.3877787807814457e-17
8.549999999999862, 51.36000000000043, 6.0, -1.3877787807814457e-17
8.559999999999862, 51.420000000000435, 6.0, -1.3877787807814457e-17
8.569999999999862, 51.48000000000044, 6.0, -1.3877787807814457e-17
8.579999999999862, 51.54000000000044, 6.0, -1.3877787807814457e-17
8.589999999999861, 51.60000000000044, 6.0, -1.3877787807814457e-17
8.599999999999861, 51.660000000000444, 6.0, -1.3877787807814457e-17
8.60999999999986, 51.72000000000045, 6.0, -1.3877787807814457e-17
8.61999999999986, 51.78000000000045, 6.0, -1.3877787807814457e-17
8.62999999999986, 51.84000000000045, 6.0, -1.3877787807814457e-17
8.63999999999986, 51.90000000000045, 6.0, -1.3877787807814457e-17
8.64999999999986, 51.960000000000456, 6.0, -1.3877787807814457e-17
8.65999999999986, 52.02000000000046, 6.0, -1.3877787807814457e-17
8.66999999999986, 52.08000000000046, 6.0, -1.3877787807814457e-17
8.67999999999986, 52.14000000000046, 6.0, -1.3877787807814457e-17
8.68999999999986, 52.200000000000465, 6.0, -1.3877787807814457e-17
8.699999999999859, 52.26000000000047, 6.0, -1.3877787807814457e-17
8.709999999999859, 52.32000000000047, 6.0, -1.3877787807814457e-17
8.719999999999859, 52.38000000000047, 6.0, -1.3877787807814457e-17
8.729999999999858, 52.440000000000474, 6.0, -1.3877787807814457e-17
8.739999999999858, 52.500000000000476, 6.0, -1.3877787807814457e-17
8.749999999999858, 52.56000000000048, 6.0, -1.3877787807814457e-17
8.759999999999858, 52.62000000000048, 6.0, -1.3877787807814457e-17
8.769999999999857, 52.68000000000048, 6.0, -1.3877787807814457e-17
8.779999999999857, 52.740000000000485, 6.0, -1.3877787807814457e-17
8.789999999999857, 52.80000000000049, 6.0, -1.3877787807814457e-17
8.799999999999857, 52.86000000000049, 6.0, -1.3877787807814457e-17
8.809999999999857, 52.92000000000049, 6.0, -1.3877787807814457e-17
8.819999999999856, 52.980000000000494, 6.0, -1.3877787807814457e-17
8.829999999999856, 53.0400000000005, 6.0, -1.3877787807814457e-17
8.839999999999856, 53.1000000000005, 6.0, -1.3877787807814457e-17
8.849999999999856, 53.1600000000005, 6.0, -1.3877787807814457e-17
8.859999999999856, 53.2200000000005, 6.0, -1.3877787807814457e-17
8.869999999999855, 53.280000000000506, 6.0, -1.3877787807814457e-17
8.879999999999855, 53.34000000000051, 6.0, -1.3877787807814457e-17
8.889999999999855, 53.40000000000051, 6.0, -1.3877787807814457e-17
8.899999999999855, 53.46000000000051, 6.0, -1.3877787807814457e-17
8.909999999999854, 53.520000000000515, 6.0, -1.3877787807814457e-17
8.919999999999854, 53.58000000000052, 6.0, -1.3877787807814457e-17
8.929999999999854, 53.64000000000052, 6.0, -1.3877787807814457e-17
8.939999999999854, 53.70000000000052, 6.0, -1.3877787807814457e-17
8.949999999999854, 53.760000000000524, 6.0, -1.3877787807814457e-17
8.959999999999853, 53.820000000000526, 6.0, -1.3877787807814457e-17
8.969999999999853, 53.88000000000053, 6.0, -1.3877787807814457e-17
8.979999999999853, 53.94000000000053, 6.0, -1.3877787807814457e-17
8.989999999999853, 54.00000000000053, 6.0, -1.3877787807814457e-17
8.999999999999853, 54.060000000000535, 6.0, -1.3877787807814457e-17
9.009999999999852, 54.12000000000054, 6.0, -1.3877787807814457e-17
9.019999999999852, 54.18000000000054, 6.0, -1.3877787807814457e-17
9.029999999999852, 54.24000000000054, 6.0, -1.3877787807814457e-17
9.039999999999852, 54.300000000000544, 6.0, -1.3877787807814457e-17
9.049999999999851, 54.36000000000055, 6.0, -1.3877787807814457e-17
9.059999999999851, 54.42000000000055, 6.0, -1.3877787807814457e-17
9.069999999999851, 54.48000000000055, 6.0, -1.3877787807814457e-17
9.07999999999985, 54.54000000000055, 6.0, -1.3877787807814457e-17
9.08999999999985, 54.600000000000556, 6.0, -1.3877787807814457e-17
9.09999999999985, 54.66000000000056, 6.0, -1.3877787807814457e-17
9.10999999999985, 54.72000000000056, 6.0, -1.3877787807814457e-17
9.11999999999985, 54.78000000000056, 6.0, -1.3877787807814457e-17
9.12999999999985, 54.840000000000565, 6.0, -1.3877787807814457e-17
9.13999999999985, 54.90000000000057, 6.0, -1.3877787807814457e-17
9.14999999999985, 54.96000000000057, 6.0, -1.3877787807814457e-17
9.15999999999985, 55.02000000000057, 6.0, -1.3877787807814457e-17
9.169999999999849, 55.080000000000574, 6.0, -1.3877787807814457e-17
9.179999999999849, 55.140000000000576, 6.0, -1.3877787807814457e-17
9.189999999999849, 55.20000000000058, 6.0, -1.3877787807814457e-17
9.199999999999848, 55.26000000000058, 6.0, -1.3877787807814457e-17
9.209999999999848, 55.32000000000058, 6.0, -1.3877787807814457e-17
9.219999999999848, 55.380000000000585, 6.0, -1.3877787807814457e-17
9.229999999999848, 55.44000000000059, 6.0, -1.3877787807814457e-17
9.239999999999847, 55.50000000000059, 6.0, -1.3877787807814457e-17
9.249999999999847, 55.56000000000059, 6.0, -1.3877787807814457e-17
9.259999999999847, 55.620000000000594, 6.0, -1.3877787807814457e-17
9.269999999999847, 55.6800000000006, 6.0, -1.3877787807814457e-17
9.279999999999847, 55.7400000000006, 6.0, -1.3877787807814457e-17
9.289999999999846, 55.8000000000006, 6.0, -1.3877787807814457e-17
9.299999999999846, 55.8600000000006, 6.0, -1.3877787807814457e-17
9.309999999999846, 55.920000000000606, 6.0, -1.3877787807814457e-17
9.319999999999846, 55.98000000000061, 6.0, -1.3877787807814457e-17
9.329999999999846, 56.04000000000061, 6.0, -1.3877787807814457e-17
9.339999999999845, 56.10000000000061, 6.0, -1.3877787807814457e-17
9.349999999999845, 56.160000000000615, 6.0, -1.3877787807814457e-17
9.359999999999845, 56.22000000000062, 6.0, -1.3877787807814457e-17
9.369999999999845, 56.28000000000062, 6.0, -1.3877787807814457e-17
9.379999999999844, 56.34000000000062, 6.0, -1.3877787807814457e-17
9.389999999999844, 56.400000000000624, 6.0, -1.3877787807814457e-17
9.399999999999844, 56.460000000000626, 6.0, -1.3877787807814457e-17
9.409999999999844, 56.52000000000063, 6.0, -1.3877787807814457e-17
9.419999999999844, 56.58000000000063, 6.0, -1.3877787807814457e-17
9.429999999999843, 56.64000000000063, 6.0, -1.3877787807814457e-17
9.439999999999843, 56.700000000000635, 6.0, -1.3877787807814457e-17
9.449999999999843, 56.76000000000064, 6.0, -1.3877787807814457e-17
9.459999999999843, 56.82000000000064, 6.0, -1.3877787807814457e-17
9.469999999999843, 56.88000000000064, 6.0, -1.3877787807814457e-17
9.479999999999842, 56.940000000000644, 6.0, -1.3877787807814457e-17
9.489999999999842, 57.00000000000065, 6.0, -1.3877787807814457e-17
9.499999999999842, 57.06000000000065, 6.0, -1.3877787807814457e-17
9.509999999999842, 57.12000000000065, 6.0, -1.3877787807814457e-17
9.519999999999841, 57.18000000000065, 6.0, -1.3877787807814457e-17
9.529999999999841, 57.240000000000656, 6.0, -1.3877787807814457e-17
9.539999999999841, 57.30000000000066, 6.0, -1.3877787807814457e-17
9.54999999999984, 57.36000000000066, 6.0, -1.3877787807814457e-17
9.55999999999984, 57.42000000000066, 6.0, -1.3877787807814457e-17
9.56999999999984, 57.480000000000665, 6.0, -1.3877787807814457e-17
9.57999999999984, 57.54000000000067, 6.0, -1.3877787807814457e-17
9.58999999999984, 57.60000000000067, 6.0, -1.3877787807814457e-17
9.59999999999984, 57.66000000000067, 6.0, -1.3877787807814457e-17
9.60999999999984, 57.720000000000674, 6.0, -1.3877787807814457e-17
9.61999999999984, 57.780000000000676, 6.0, -1.3877787807814457e-17
9.62999999999984, 57.84000000000068, 6.0, -1.3877787807814457e-17
9.639999999999839, 57.90000000000068, 6.0, -1.3877787807814457e-17
9.649999999999839, 57.96000000000068, 6.0, -1.3877787807814457e-17
9.659999999999838, 58.020000000000685, 6.0, -1.3877787807814457e-17
9.669999999999838, 58.08000000000069, 6.0, -1.3877787807814457e-17
9.679999999999838, 58.14000000000069, 6.0, -1.3877787807814457e-17
9.689999999999838, 58.20000000000069, 6.0, -1.3877787807814457e-17
9.699999999999838, 58.260000000000694, 6.0, -1.3877787807814457e-17
9.709999999999837, 58.3200000000007, 6.0, -1.3877787807814457e-17
9.719999999999837, 58.3800000000007, 6.0, -1.3877787807814457e-17
9.729999999999837, 58.4400000000007, 6.0, -1.3877787807814457e-17
9.739999999999837, 58.5000000000007, 6.0, -1.3877787807814457e-17
9.749999999999837, 58.560000000000706, 6.0, -1.3877787807814457e-17
9.759999999999836, 58.62000000000071, 6.0, -1.3877787807814457e-17
9.769999999999836, 58.68000000000071, 6.0, -1.3877787807814457e-17
9.779999999999836, 58.74000000000071, 6.0, -1.3877787807814457e-17
9.789999999999836, 58.800000000000715, 6.0, -1.3877787807814457e-17
9.799999999999836, 58.86000000000072, 6.0, -1.3877787807814457e-17
9.809999999999835, 58.92000000000072, 6.0, -1.3877787807814457e-17
9.819999999999835, 58.98000000000072, 6.0, -1.3877787807814457e-17
9.829999999999835, 59.040000000000724, 6.0, -1.3877787807814457e-17
9.839999999999835, 59.100000000000726, 6.0, -1.3877787807814457e-17
9.849999999999834, 59.16000000000073, 6.0, -1.3877787807814457e-17
9.859999999999834, 59.22000000000073, 6.0, -1.3877787807814457e-17
9.869999999999834, 59.28000000000073, 6.0, -1.3877787807814457e-17
9.879999999999834, 59.340000000000735, 6.0, -1.3877787807814457e-17
9.889999999999834, 59.40000000000074, 6.0, -1.3877787807814457e-17
9.899999999999833, 59.46000000000074, 6.0, -1.3877787807814457e-17
9.909999999999833, 59.52000000000074, 6.0, -1.3877787807814457e-17
9.919999999999833, 59.580000000000744, 6.0, -1.3877787807814457e-17
9.929999999999833, 59.64000000000075, 6.0, -1.3877787807814457e-17
9.939999999999833, 59.70000000000075, 6.0, -1.3877787807814457e-17
9.949999999999832, 59.76000000000075, 6.0, -1.3877787807814457e-17
9.959999999999832, 59.82000000000075, 6.0, -1.3877787807814457e-17
9.969999999999832, 59.880000000000756, 6.0, -1.3877787807814457e-17
9.979999999999832, 59.94000000000076, 6.0, -1.3877787807814457e-17
9.989999999999831, 60.00000000000076, 6.0, -1.3877787807814457e-17
9.999999999999831, 60.06000000000076, 6.0, -1.3877787807814457e-17
10.009999999999831, 60.120000000000765, 6.0, -1.3877787807814457e-17
10.01999999999983, 60.18000000000077, 6.0, -1.3877787807814457e-17
10.02999999999983, 60.24000000000077, 6.0, -1.3877787807814457e-17
10.03999999999983, 60.30000000000077, 6.0, -1.3877787807814457e-17
10.04999999999983, 60.360000000000774, 6.0, -1.3877787807814457e-17
10.05999999999983, 60.420000000000776, 6.0, -1.3877787807814457e-17
10.06999999999983, 60.48000000000078, 6.0, -1.3877787807814457e-17
10.07999999999983, 60.54000000000078, 6.0, -1.3877787807814457e-17
10.08999999999983, 60.60000000000078, 6.0, -1.3877787807814457e-17
10.09999999999983, 60.660000000000785, 6.0, -1.3877787807814457e-17
10.109999999999829, 60.72000000000079, 6.0, -1.3877787807814457e-17
10.119999999999829, 60.78000000000079, 6.0, -1.3877787807814457e-17
10.129999999999828, 60.84000000000079, 6.0, -1.3877787807814457e-17
10.139999999999828, 60.900000000000794, 6.0, -1.3877787807814457e-17
10.149999999999828, 60.9600000000008, 6.0, -1.3877787807814457e-17
10.159999999999828, 61.0200000000008, 6.0, -1.3877787807814457e-17
10.169999999999828, 61.0800000000008, 6.0, -1.3877787807814457e-17
10.179999999999827, 61.1400000000008, 6.0, -1.3877787807814457e-17
10.189999999999827, 61.200000000000806, 6.0, -1.3877787807814457e-17
10.199999999999827, 61.26000000000081, 6.0, -1.3877787807814457e-17
10.209999999999827, 61.32000000000081, 6.0, -1.3877787807814457e-17
10.219999999999827, 61.38000000000081, 6.0, -1.3877787807814457e-17
10.229999999999826, 61.440000000000815, 6.0, -1.3877787807814457e-17
10.239999999999826, 61.50000000000082, 6.0, -1.3877787807814457e-17
10.249999999999826, 61.56000000000082, 6.0, -1.3877787807814457e-17
10.259999999999826, 61.62000000000082, 6.0, -1.3877787807814457e-17
10.269999999999825, 61.680000000000824, 6.0, -1.3877787807814457e-17
10.279999999999825, 61.740000000000826, 6.0, -1.3877787807814457e-17
10.289999999999825, 61.80000000000083, 6.0, -1.3877787807814457e-17
10.299999999999825, 61.86000000000083, 6.0, -1.3877787807814457e-17
10.309999999999825, 61.92000000000083, 6.0, -1.3877787807814457e-17
10.319999999999824, 61.980000000000835, 6.0, -1.3877787807814457e-17
10.329999999999824, 62.04000000000084, 6.0, -1.3877787807814457e-17
10.339999999999824, 62.10000000000084, 6.0, -1.3877787807814457e-17
10.349999999999824, 62.16000000000084, 6.0, -1.3877787807814457e-17
10.359999999999824, 62.220000000000844, 6.0, -1.3877787807814457e-17
10.369999999999823, 62.28000000000085, 6.0, -1.3877787807814457e-17
10.379999999999823, 62.34000000000085, 6.0, -1.3877787807814457e-17
10.389999999999823, 62.40000000000085, 6.0, -1.3877787807814457e-17
10.399999999999823, 62.46000000000085, 6.0, -1.3877787807814457e-17
10.409999999999823, 62.520000000000856, 6.0, -1.3877787807814457e-17
10.419999999999822, 62.58000000000086, 6.0, -1.3877787807814457e-17
10.429999999999822, 62.64000000000086, 6.0, -1.3877787807814457e-17
10.439999999999822, 62.70000000000086, 6.0, -1.3877787807814457e-17
10.449999999999822, 62.760000000000865, 6.0, -1.3877787807814457e-17
10.459999999999821, 62.82000000000087, 6.0, -1.3877787807814457e-17
10.469999999999821, 62.88000000000087, 6.0, -1.3877787807814457e-17
10.479999999999821, 62.94000000000087, 6.0, -1.3877787807814457e-17
10.48999999999982, 63.000000000000874, 6.0, -1.3877787807814457e-17
10.49999999999982, 63.060000000000876, 6.0, -1.3877787807814457e-17
10.50999999999982, 63.12000000000088, 6.0, -1.3877787807814457e-17
10.51999999999982, 63.18000000000088, 6.0, -1.3877787807814457e-17
10.52999999999982, 63.24000000000088, 6.0, -1.3877787807814457e-17
10.53999999999982, 63.300000000000885, 6.0, -1.3877787807814457e-17
10.54999999999982, 63.36000000000089, 6.0, -1.3877787807814457e-17
10.55999999999982, 63.42000000000089, 6.0, -1.3877787807814457e-17
10.569999999999819, 63.48000000000089, 6.0, -1.3877787807814457e-17
10.579999999999819, 63.540000000000894, 6.0, -1.3877787807814457e-17
10.589999999999819, 63.6000000000009, 6.0, -1.3877787807814457e-17
10.599999999999818, 63.6600000000009, 6.0, -1.3877787807814457e-17
10.609999999999818, 63.7200000000009, 6.0, -1.3877787807814457e-17
10.619999999999818, 63.7800000000009, 6.0, -1.3877787807814457e-17
10.629999999999818, 63.840000000000906, 6.0, -1.3877787807814457e-17
10.639999999999818, 63.90000000000091, 6.0, -1.3877787807814457e-17
10.649999999999817, 63.96000000000091, 6.0, -1.3877787807814457e-17
10.659999999999817, 64.0200000000009, 6.0, -1.3877787807814457e-17
10.669999999999817, 64.08000000000091, 6.0, -1.3877787807814457e-17
10.679999999999817, 64.14000000000091, 6.0, -1.3877787807814457e-17
10.689999999999817, 64.20000000000091, 6.0, -1.3877787807814457e-17
10.699999999999816, 64.26000000000091, 6.0, -1.3877787807814457e-17
10.709999999999816, 64.32000000000092, 6.0, -1.3877787807814457e-17
10.719999999999816, 64.38000000000092, 6.0, -1.3877787807814457e-17
10.729999999999816, 64.44000000000092, 6.0, -1.3877787807814457e-17
10.739999999999815, 64.50000000000092, 6.0, -1.3877787807814457e-17
10.749999999999815, 64.56000000000093, 6.0, -1.3877787807814457e-17
10.759999999999815, 64.62000000000093, 6.0, -1.3877787807814457e-17
10.769999999999815, 64.68000000000093, 6.0, -1.3877787807814457e-17
10.779999999999815, 64.74000000000093, 6.0, -1.3877787807814457e-17
10.789999999999814, 64.80000000000094, 6.0, -1.3877787807814457e-17
10.799999999999814, 64.86000000000094, 6.0, -1.3877787807814457e-17
10.809999999999814, 64.92000000000094, 6.0, -1.3877787807814457e-17
10.819999999999814, 64.98000000000094, 6.0, -1.3877787807814457e-17
10.829999999999814, 65.04000000000094, 6.0, -1.3877787807814457e-17
10.839999999999813, 65.10000000000095, 6.0, -1.3877787807814457e-17
10.849999999999813, 65.16000000000095, 6.0, -1.3877787807814457e-17
10.859999999999813, 65.22000000000095, 6.0, -1.3877787807814457e-17
10.869999999999813, 65.28000000000095, 6.0, -1.3877787807814457e-17
10.879999999999812, 65.34000000000096, 6.0, -1.3877787807814457e-17
10.889999999999812, 65.40000000000096, 6.0, -1.3877787807814457e-17
10.899999999999812, 65.46000000000096, 6.0, -1.3877787807814457e-17
10.909999999999812, 65.52000000000096, 6.0, -1.3877787807814457e-17
10.919999999999812, 65.58000000000096, 6.0, -1.3877787807814457e-17
10.929999999999811, 65.64000000000097, 6.0, -1.3877787807814457e-17
10.939999999999811, 65.70000000000097, 6.0, -1.3877787807814457e-17
10.949999999999811, 65.76000000000097, 6.0, -1.3877787807814457e-17
10.95999999999981, 65.82000000000097, 6.0, -1.3877787807814457e-17
10.96999999999981, 65.88000000000098, 6.0, -1.3877787807814457e-17
10.97999999999981, 65.94000000000098, 6.0, -1.3877787807814457e-17
10.98999999999981, 66.00000000000098, 6.0, -1.3877787807814457e-17
10.99999999999981, 66.06000000000098, 6.0, -1.3877787807814457e-17
11.00999999999981, 66.12000000000099, 6.0, -1.3877787807814457e-17
11.01999999999981, 66.18000000000099, 6.0, -1.3877787807814457e-17
11.02999999999981, 66.24000000000099, 6.0, -1.3877787807814457e-17
11.039999999999809, 66.30000000000099, 6.0, -1.3877787807814457e-17
11.049999999999809, 66.360000000001, 6.0, -1.3877787807814457e-17
11.059999999999809, 66.420000000001, 6.0, -1.3877787807814457e-17
11.069999999999808, 66.480000000001, 6.0, -1.3877787807814457e-17
11.079999999999808, 66.540000000001, 6.0, -1.3877787807814457e-17
11.089999999999808, 66.600000000001, 6.0, -1.3877787807814457e-17
11.099999999999808, 66.660000000001, 6.0, -1.3877787807814457e-17
11.109999999999808, 66.72000000000101, 6.0, -1.3877787807814457e-17
11.119999999999807, 66.78000000000101, 6.0, -1.3877787807814457e-17
11.129999999999807, 66.84000000000101, 6.0, -1.3877787807814457e-17
11.139999999999807, 66.90000000000101, 6.0, -1.3877787807814457e-17
11.149999999999807, 66.96000000000102, 6.0, -1.3877787807814457e-17
11.159999999999807, 67.02000000000102, 6.0, -1.3877787807814457e-17
11.169999999999806, 67.08000000000102, 6.0, -1.3877787807814457e-17
11.179999999999806, 67.14000000000102, 6.0, -1.3877787807814457e-17
11.189999999999806, 67.20000000000103, 6.0, -1.3877787807814457e-17
11.199999999999806, 67.26000000000103, 6.0, -1.3877787807814457e-17
11.209999999999805, 67.32000000000103, 6.0, -1.3877787807814457e-17
11.219999999999805, 67.38000000000103, 6.0, -1.3877787807814457e-17
11.229999999999805, 67.44000000000104, 6.0, -1.3877787807814457e-17
11.239999999999805, 67.50000000000104, 6.0, -1.3877787807814457e-17
11.249999999999805, 67.56000000000104, 6.0, -1.3877787807814457e-17
11.259999999999804, 67.62000000000104, 6.0, -1.3877787807814457e-17
11.269999999999804, 67.68000000000104, 6.0, -1.3877787807814457e-17
11.279999999999804, 67.74000000000105, 6.0, -1.3877787807814457e-17
11.289999999999804, 67.80000000000105, 6.0, -1.3877787807814457e-17
11.299999999999804, 67.86000000000105, 6.0, -1.3877787807814457e-17
11.309999999999803, 67.92000000000105, 6.0, -1.3877787807814457e-17
11.319999999999803, 67.98000000000106, 6.0, -1.3877787807814457e-17
11.329999999999803, 68.04000000000106, 6.0, -1.3877787807814457e-17
11.339999999999803, 68.10000000000106, 6.0, -1.3877787807814457e-17
11.349999999999802, 68.16000000000106, 6.0, -1.3877787807814457e-17
11.359999999999802, 68.22000000000106, 6.0, -1.3877787807814457e-17
11.369999999999802, 68.28000000000107, 6.0, -1.3877787807814457e-17
11.379999999999802, 68.34000000000107, 6.0, -1.3877787807814457e-17
11.389999999999802, 68.40000000000107, 6.0, -1.3877787807814457e-17
11.399999999999801, 68.46000000000107, 6.0, -1.3877787807814457e-17
11.409999999999801, 68.52000000000108, 6.0, -1.3877787807814457e-17
